p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,,,,
2.51E-41,0.595518022,0.286,0.135,8.34E-37,COVID-19 Severe/Late stage/Vent,ENSG00000124226,,,ENSG00000124226,RNF114
2.73E-41,0.603426325,0.257,0.115,9.07E-37,COVID-19 Severe/Late stage/Vent,ENSG00000141367,,,ENSG00000141367,CLTC
2.95E-41,0.622579237,0.254,0.114,9.80E-37,COVID-19 Severe/Late stage/Vent,ENSG00000153563,,,ENSG00000153563,CD8A
2.96E-41,0.560668504,0.63,0.36,9.85E-37,COVID-19 Severe/Late stage/Vent,ENSG00000169223,,,ENSG00000169223,LMAN2
3.31E-41,0.597263073,0.28,0.129,1.10E-36,COVID-19 Severe/Late stage/Vent,ENSG00000197170,,,ENSG00000197170,PSMD12
3.98E-41,0.554497268,0.625,0.36,1.32E-36,COVID-19 Severe/Late stage/Vent,ENSG00000027075,,,ENSG00000027075,PRKCH
4.32E-41,0.58393721,0.343,0.172,1.43E-36,COVID-19 Severe/Late stage/Vent,ENSG00000068079,,,ENSG00000068079,IFI35
5.36E-41,0.593170843,0.29,0.135,1.78E-36,COVID-19 Severe/Late stage/Vent,ENSG00000185608,,,ENSG00000185608,MRPL40
5.86E-41,0.594080785,0.276,0.124,1.95E-36,COVID-19 Severe/Late stage/Vent,ENSG00000175768,,,ENSG00000175768,TOMM5
5.87E-41,0.582024187,0.47,0.246,1.95E-36,COVID-19 Severe/Late stage/Vent,ENSG00000004059,,,ENSG00000004059,ARF5
6.47E-41,0.60060991,0.278,0.127,2.15E-36,COVID-19 Severe/Late stage/Vent,ENSG00000136045,,,ENSG00000136045,PWP1
7.51E-41,0.558812446,0.466,0.256,2.50E-36,COVID-19 Severe/Late stage/Vent,ENSG00000158417,,,ENSG00000158417,EIF5B
8.24E-41,0.564164928,0.602,0.341,2.74E-36,COVID-19 Severe/Late stage/Vent,ENSG00000075234,,,ENSG00000075234,TTC38
8.44E-41,0.589774849,0.298,0.144,2.80E-36,COVID-19 Severe/Late stage/Vent,ENSG00000155438,,,ENSG00000155438,NIFK
9.24E-41,0.573640523,0.419,0.224,3.07E-36,COVID-19 Severe/Late stage/Vent,ENSG00000150753,,,ENSG00000150753,CCT5
9.43E-41,0.59695976,0.265,0.122,3.13E-36,COVID-19 Severe/Late stage/Vent,ENSG00000165943,,,ENSG00000165943,MOAP1
9.67E-41,0.534744151,0.725,0.438,3.21E-36,COVID-19 Severe/Late stage/Vent,ENSG00000003402,,,ENSG00000003402,CFLAR
9.97E-41,0.580660758,0.353,0.179,3.31E-36,COVID-19 Severe/Late stage/Vent,ENSG00000171862,,,ENSG00000171862,PTEN
1.01E-40,0.269887043,0.982,0.796,3.34E-36,COVID-19 Severe/Late stage/Vent,ENSG00000180644,,,ENSG00000180644,PRF1
1.12E-40,0.575197414,0.477,0.253,3.71E-36,COVID-19 Severe/Late stage/Vent,ENSG00000149932,,,ENSG00000149932,TMEM219
1.29E-40,0.600730686,0.251,0.111,4.27E-36,COVID-19 Severe/Late stage/Vent,ENSG00000144566,,,ENSG00000144566,RAB5A
1.36E-40,0.583845051,0.342,0.168,4.50E-36,COVID-19 Severe/Late stage/Vent,ENSG00000168310,,,ENSG00000168310,IRF2
1.47E-40,0.583601448,0.34,0.165,4.87E-36,COVID-19 Severe/Late stage/Vent,ENSG00000007080,,,ENSG00000007080,CCDC124
1.78E-40,0.57095676,0.429,0.229,5.90E-36,COVID-19 Severe/Late stage/Vent,ENSG00000178951,,,ENSG00000178951,ZBTB7A
1.97E-40,0.557943905,0.499,0.277,6.54E-36,COVID-19 Severe/Late stage/Vent,ENSG00000099977,,,ENSG00000099977,DDT
2.14E-40,0.573209495,0.382,0.197,7.10E-36,COVID-19 Severe/Late stage/Vent,ENSG00000139433,,,ENSG00000139433,GLTP
2.17E-40,0.588569376,0.327,0.161,7.20E-36,COVID-19 Severe/Late stage/Vent,ENSG00000005020,,,ENSG00000005020,SKAP2
2.20E-40,0.525163843,0.78,0.478,7.31E-36,COVID-19 Severe/Late stage/Vent,ENSG00000100612,,,ENSG00000100612,DHRS7
3.56E-40,0.583436372,0.336,0.164,1.18E-35,COVID-19 Severe/Late stage/Vent,ENSG00000167515,,,ENSG00000167515,TRAPPC2L
3.68E-40,0.578201461,0.328,0.162,1.22E-35,COVID-19 Severe/Late stage/Vent,ENSG00000136522,,,ENSG00000136522,MRPL47
5.51E-40,0.488028574,0.824,0.53,1.83E-35,COVID-19 Severe/Late stage/Vent,ENSG00000205581,,,ENSG00000205581,HMGN1
5.56E-40,0.53184368,0.795,0.486,1.85E-35,COVID-19 Severe/Late stage/Vent,ENSG00000008018,,,ENSG00000008018,PSMB1
7.33E-40,0.312145602,0.969,0.753,2.44E-35,COVID-19 Severe/Late stage/Vent,ENSG00000114942,,,ENSG00000114942,EEF1B2
7.56E-40,0.589397118,0.263,0.12,2.51E-35,COVID-19 Severe/Late stage/Vent,ENSG00000111605,,,ENSG00000111605,CPSF6
8.70E-40,0.586513375,0.282,0.132,2.89E-35,COVID-19 Severe/Late stage/Vent,ENSG00000148908,,,ENSG00000148908,RGS10
9.42E-40,0.584783255,0.292,0.142,3.13E-35,COVID-19 Severe/Late stage/Vent,ENSG00000139370,,,ENSG00000139370,SLC15A4
1.08E-39,0.328360844,0.96,0.734,3.58E-35,COVID-19 Severe/Late stage/Vent,ENSG00000065978,,,ENSG00000065978,YBX1
1.12E-39,0.55153541,0.574,0.327,3.73E-35,COVID-19 Severe/Late stage/Vent,ENSG00000178913,,,ENSG00000178913,TAF7
1.19E-39,0.544257842,0.693,0.408,3.96E-35,COVID-19 Severe/Late stage/Vent,ENSG00000265241,,,ENSG00000265241,RBM8A
1.51E-39,0.575286837,0.307,0.154,5.00E-35,COVID-19 Severe/Late stage/Vent,ENSG00000132182,,,ENSG00000132182,NUP210
1.52E-39,0.580809477,0.3,0.145,5.04E-35,COVID-19 Severe/Late stage/Vent,ENSG00000158526,,,ENSG00000158526,TSR2
1.54E-39,0.558234443,0.465,0.254,5.10E-35,COVID-19 Severe/Late stage/Vent,ENSG00000179950,,,ENSG00000179950,PUF60
1.76E-39,0.571021378,0.346,0.175,5.84E-35,COVID-19 Severe/Late stage/Vent,ENSG00000101294,,,ENSG00000101294,HM13
1.90E-39,0.586423825,0.26,0.118,6.32E-35,COVID-19 Severe/Late stage/Vent,ENSG00000047249,,,ENSG00000047249,ATP6V1H
1.97E-39,0.564057588,0.36,0.188,6.56E-35,COVID-19 Severe/Late stage/Vent,ENSG00000167615,,,ENSG00000167615,LENG8
2.60E-39,0.543066619,0.5,0.285,8.63E-35,COVID-19 Severe/Late stage/Vent,ENSG00000128228,,,ENSG00000128228,SDF2L1
2.96E-39,0.574639166,0.295,0.143,9.82E-35,COVID-19 Severe/Late stage/Vent,ENSG00000204356,,,ENSG00000204356,NELFE
2.96E-39,0.556709715,0.522,0.292,9.83E-35,COVID-19 Severe/Late stage/Vent,ENSG00000213445,,,ENSG00000213445,SIPA1
3.15E-39,0.513729308,0.832,0.519,1.05E-34,COVID-19 Severe/Late stage/Vent,ENSG00000150459,,,ENSG00000150459,SAP18
3.21E-39,0.54730194,0.619,0.357,1.07E-34,COVID-19 Severe/Late stage/Vent,ENSG00000065518,,,ENSG00000065518,NDUFB4
3.31E-39,0.585684273,0.252,0.113,1.10E-34,COVID-19 Severe/Late stage/Vent,ENSG00000166557,,,ENSG00000166557,TMED3
3.44E-39,0.571110372,0.336,0.17,1.14E-34,COVID-19 Severe/Late stage/Vent,ENSG00000198492,,,ENSG00000198492,YTHDF2
3.64E-39,0.575763717,0.335,0.167,1.21E-34,COVID-19 Severe/Late stage/Vent,ENSG00000180817,,,ENSG00000180817,PPA1
3.89E-39,0.55705674,0.549,0.307,1.29E-34,COVID-19 Severe/Late stage/Vent,ENSG00000108774,,,ENSG00000108774,RAB5C
4.24E-39,0.579735416,0.294,0.141,1.41E-34,COVID-19 Severe/Late stage/Vent,ENSG00000002822,,,ENSG00000002822,MAD1L1
4.35E-39,0.584121572,0.273,0.127,1.44E-34,COVID-19 Severe/Late stage/Vent,ENSG00000117500,,,ENSG00000117500,TMED5
5.40E-39,0.581017647,0.266,0.123,1.79E-34,COVID-19 Severe/Late stage/Vent,ENSG00000052841,,,ENSG00000052841,TTC17
5.68E-39,0.569400261,0.347,0.175,1.89E-34,COVID-19 Severe/Late stage/Vent,ENSG00000106609,,,ENSG00000106609,TMEM248
6.18E-39,0.565992589,0.37,0.193,2.05E-34,COVID-19 Severe/Late stage/Vent,ENSG00000156675,,,ENSG00000156675,RAB11FIP1
6.49E-39,0.555718478,0.48,0.265,2.16E-34,COVID-19 Severe/Late stage/Vent,ENSG00000185627,,,ENSG00000185627,PSMD13
8.35E-39,0.578453122,0.273,0.131,2.77E-34,COVID-19 Severe/Late stage/Vent,ENSG00000197323,,,ENSG00000197323,TRIM33
9.15E-39,0.548948381,0.682,0.399,3.04E-34,COVID-19 Severe/Late stage/Vent,ENSG00000134308,,,ENSG00000134308,YWHAQ
1.00E-38,0.556314776,0.489,0.268,3.32E-34,COVID-19 Severe/Late stage/Vent,ENSG00000100216,,,ENSG00000100216,TOMM22
1.00E-38,0.56390088,0.344,0.173,3.33E-34,COVID-19 Severe/Late stage/Vent,ENSG00000168036,,,ENSG00000168036,CTNNB1
1.05E-38,0.571413646,0.308,0.152,3.48E-34,COVID-19 Severe/Late stage/Vent,ENSG00000114503,,,ENSG00000114503,NCBP2
1.07E-38,0.576728011,0.302,0.148,3.56E-34,COVID-19 Severe/Late stage/Vent,ENSG00000059804,,,ENSG00000059804,SLC2A3
1.21E-38,0.562301341,0.455,0.243,4.02E-34,COVID-19 Severe/Late stage/Vent,ENSG00000175348,,,ENSG00000175348,TMEM9B
1.33E-38,0.554499761,0.444,0.241,4.43E-34,COVID-19 Severe/Late stage/Vent,ENSG00000182173,,,ENSG00000182173,TSEN54
1.44E-38,0.574847756,0.288,0.137,4.77E-34,COVID-19 Severe/Late stage/Vent,ENSG00000129460,,,ENSG00000129460,NGDN
2.12E-38,0.548225862,0.504,0.282,7.04E-34,COVID-19 Severe/Late stage/Vent,ENSG00000162385,,,ENSG00000162385,MAGOH
2.46E-38,0.551508294,0.421,0.23,8.17E-34,COVID-19 Severe/Late stage/Vent,ENSG00000205413,,,ENSG00000205413,SAMD9
3.12E-38,0.562663555,0.358,0.185,1.04E-33,COVID-19 Severe/Late stage/Vent,ENSG00000198695,,,ENSG00000198695,MT-ND6
4.50E-38,0.556552474,0.41,0.219,1.49E-33,COVID-19 Severe/Late stage/Vent,ENSG00000089159,,,ENSG00000089159,PXN
4.64E-38,0.574595041,0.264,0.123,1.54E-33,COVID-19 Severe/Late stage/Vent,ENSG00000109854,,,ENSG00000109854,HTATIP2
4.85E-38,0.566818481,0.323,0.16,1.61E-33,COVID-19 Severe/Late stage/Vent,ENSG00000117118,,,ENSG00000117118,SDHB
5.24E-38,0.567384308,0.317,0.158,1.74E-33,COVID-19 Severe/Late stage/Vent,ENSG00000133703,,,ENSG00000133703,KRAS
5.64E-38,0.553541238,0.477,0.263,1.87E-33,COVID-19 Severe/Late stage/Vent,ENSG00000150593,,,ENSG00000150593,PDCD4
5.82E-38,0.556447502,0.429,0.231,1.94E-33,COVID-19 Severe/Late stage/Vent,ENSG00000175029,,,ENSG00000175029,CTBP2
5.99E-38,0.518705324,0.832,0.511,1.99E-33,COVID-19 Severe/Late stage/Vent,ENSG00000160888,,,ENSG00000160888,IER2
6.10E-38,0.56378024,0.323,0.163,2.03E-33,COVID-19 Severe/Late stage/Vent,ENSG00000148229,,,ENSG00000148229,POLE3
8.76E-38,0.550057209,0.487,0.273,2.91E-33,COVID-19 Severe/Late stage/Vent,ENSG00000167552,,,ENSG00000167552,TUBA1A
8.97E-38,0.574362772,0.267,0.129,2.98E-33,COVID-19 Severe/Late stage/Vent,ENSG00000186174,,,ENSG00000186174,BCL9L
9.18E-38,0.559389705,0.353,0.185,3.05E-33,COVID-19 Severe/Late stage/Vent,ENSG00000073350,,,ENSG00000073350,LLGL2
9.69E-38,0.545125926,0.569,0.326,3.22E-33,COVID-19 Severe/Late stage/Vent,ENSG00000204435,,,ENSG00000204435,CSNK2B
1.02E-37,0.504030051,0.816,0.513,3.40E-33,COVID-19 Severe/Late stage/Vent,ENSG00000106803,,,ENSG00000106803,SEC61B
1.06E-37,0.523059823,0.756,0.46,3.53E-33,COVID-19 Severe/Late stage/Vent,ENSG00000110696,,,ENSG00000110696,C11orf58
1.09E-37,0.57270461,0.263,0.122,3.63E-33,COVID-19 Severe/Late stage/Vent,ENSG00000159592,,,ENSG00000159592,GPBP1L1
1.11E-37,0.55960633,0.527,0.292,3.70E-33,COVID-19 Severe/Late stage/Vent,ENSG00000161960,,,ENSG00000161960,EIF4A1
1.14E-37,0.544857111,0.452,0.25,3.79E-33,COVID-19 Severe/Late stage/Vent,ENSG00000138378,,,ENSG00000138378,STAT4
1.33E-37,0.551861415,0.409,0.22,4.40E-33,COVID-19 Severe/Late stage/Vent,ENSG00000184900,,,ENSG00000184900,SUMO3
1.63E-37,0.549977248,0.409,0.219,5.41E-33,COVID-19 Severe/Late stage/Vent,ENSG00000104518,,,ENSG00000104518,GSDMD
2.00E-37,0.571661534,0.269,0.127,6.65E-33,COVID-19 Severe/Late stage/Vent,ENSG00000102910,,,ENSG00000102910,LONP2
2.22E-37,0.558145768,0.349,0.179,7.39E-33,COVID-19 Severe/Late stage/Vent,ENSG00000176209,,,ENSG00000176209,SMIM19
2.46E-37,0.552506207,0.361,0.189,8.16E-33,COVID-19 Severe/Late stage/Vent,ENSG00000105058,,,ENSG00000105058,FAM32A
2.56E-37,0.549096074,0.484,0.268,8.50E-33,COVID-19 Severe/Late stage/Vent,ENSG00000106682,,,ENSG00000106682,EIF4H
2.60E-37,0.548070918,0.552,0.31,8.63E-33,COVID-19 Severe/Late stage/Vent,ENSG00000136003,,,ENSG00000136003,ISCU
2.66E-37,0.507491476,0.722,0.445,8.85E-33,COVID-19 Severe/Late stage/Vent,ENSG00000087088,,,ENSG00000087088,BAX
3.04E-37,0.552560469,0.343,0.173,1.01E-32,COVID-19 Severe/Late stage/Vent,ENSG00000007520,,,ENSG00000007520,TSR3
3.74E-37,0.565005408,0.29,0.142,1.24E-32,COVID-19 Severe/Late stage/Vent,ENSG00000132323,,,ENSG00000132323,ILKAP
3.91E-37,0.560681958,0.343,0.171,1.30E-32,COVID-19 Severe/Late stage/Vent,ENSG00000148290,,,ENSG00000148290,SURF1
3.94E-37,0.551026283,0.357,0.186,1.31E-32,COVID-19 Severe/Late stage/Vent,ENSG00000068903,,,ENSG00000068903,SIRT2
4.20E-37,0.560095547,0.3,0.146,1.40E-32,COVID-19 Severe/Late stage/Vent,ENSG00000107521,,,ENSG00000107521,HPS1
4.63E-37,0.568584483,0.253,0.117,1.54E-32,COVID-19 Severe/Late stage/Vent,ENSG00000121741,,,ENSG00000121741,ZMYM2
4.68E-37,0.533689005,0.709,0.423,1.55E-32,COVID-19 Severe/Late stage/Vent,ENSG00000185043,,,ENSG00000185043,CIB1
4.92E-37,0.574994765,0.281,0.137,1.64E-32,COVID-19 Severe/Late stage/Vent,ENSG00000116741,,,ENSG00000116741,RGS2
5.86E-37,0.555764173,0.33,0.166,1.95E-32,COVID-19 Severe/Late stage/Vent,ENSG00000255198,,,ENSG00000255198,SNHG9
6.08E-37,0.55758602,0.343,0.176,2.02E-32,COVID-19 Severe/Late stage/Vent,ENSG00000122958,,,ENSG00000122958,VPS26A
6.28E-37,-0.542106784,0.194,0.304,2.09E-32,COVID-19 Severe/Late stage/Vent,ENSG00000103187,,,ENSG00000103187,COTL1
6.39E-37,0.541069598,0.499,0.28,2.12E-32,COVID-19 Severe/Late stage/Vent,ENSG00000176978,,,ENSG00000176978,DPP7
6.99E-37,0.556861967,0.299,0.15,2.32E-32,COVID-19 Severe/Late stage/Vent,ENSG00000165416,,,ENSG00000165416,SUGT1
7.02E-37,0.560354622,0.321,0.163,2.33E-32,COVID-19 Severe/Late stage/Vent,ENSG00000196323,,,ENSG00000196323,ZBTB44
7.04E-37,0.536036444,0.622,0.364,2.34E-32,COVID-19 Severe/Late stage/Vent,ENSG00000074966,,,ENSG00000074966,TXK
8.58E-37,0.549324981,0.401,0.213,2.85E-32,COVID-19 Severe/Late stage/Vent,ENSG00000172500,,,ENSG00000172500,FIBP
8.98E-37,0.564947204,0.266,0.126,2.98E-32,COVID-19 Severe/Late stage/Vent,ENSG00000033800,,,ENSG00000033800,PIAS1
9.72E-37,0.552379757,0.449,0.246,3.23E-32,COVID-19 Severe/Late stage/Vent,ENSG00000181036,,,ENSG00000181036,FCRL6
1.07E-36,0.417934859,0.907,0.633,3.56E-32,COVID-19 Severe/Late stage/Vent,ENSG00000133321,,,ENSG00000133321,RARRES3
1.14E-36,0.534879946,0.672,0.398,3.78E-32,COVID-19 Severe/Late stage/Vent,ENSG00000110958,,,ENSG00000110958,PTGES3
1.16E-36,0.545569173,0.539,0.303,3.85E-32,COVID-19 Severe/Late stage/Vent,ENSG00000128699,,,ENSG00000128699,ORMDL1
1.35E-36,0.542408234,0.541,0.307,4.49E-32,COVID-19 Severe/Late stage/Vent,ENSG00000177674,,,ENSG00000177674,AGTRAP
1.38E-36,0.52534166,0.661,0.395,4.59E-32,COVID-19 Severe/Late stage/Vent,ENSG00000160014,,,ENSG00000160014,CALM3
1.45E-36,0.334518557,0.848,0.641,4.83E-32,COVID-19 Severe/Late stage/Vent,ENSG00000159674,,,ENSG00000159674,SPON2
2.20E-36,0.551250384,0.341,0.177,7.32E-32,COVID-19 Severe/Late stage/Vent,ENSG00000122417,,,ENSG00000122417,ODF2L
3.82E-36,0.538352588,0.473,0.264,1.27E-31,COVID-19 Severe/Late stage/Vent,ENSG00000128609,,,ENSG00000128609,NDUFA5
3.96E-36,0.542157988,0.36,0.195,1.32E-31,COVID-19 Severe/Late stage/Vent,ENSG00000127824,,,ENSG00000127824,TUBA4A
4.17E-36,0.557282804,0.283,0.141,1.39E-31,COVID-19 Severe/Late stage/Vent,ENSG00000172575,,,ENSG00000172575,RASGRP1
5.86E-36,0.528198572,0.515,0.297,1.95E-31,COVID-19 Severe/Late stage/Vent,ENSG00000077420,,,ENSG00000077420,APBB1IP
6.55E-36,0.547605524,0.324,0.167,2.18E-31,COVID-19 Severe/Late stage/Vent,ENSG00000102978,,,ENSG00000102978,POLR2C
7.20E-36,0.536689084,0.522,0.298,2.39E-31,COVID-19 Severe/Late stage/Vent,ENSG00000150687,,,ENSG00000150687,PRSS23
9.06E-36,0.533534296,0.546,0.312,3.01E-31,COVID-19 Severe/Late stage/Vent,ENSG00000244509,,,ENSG00000244509,APOBEC3C
9.13E-36,0.557381732,0.268,0.129,3.03E-31,COVID-19 Severe/Late stage/Vent,ENSG00000002549,,,ENSG00000002549,LAP3
9.69E-36,0.544728413,0.695,0.406,3.22E-31,COVID-19 Severe/Late stage/Vent,ENSG00000115935,,,ENSG00000115935,WIPF1
1.01E-35,0.549025859,0.335,0.174,3.36E-31,COVID-19 Severe/Late stage/Vent,ENSG00000168300,,,ENSG00000168300,PCMTD1
1.12E-35,0.551258715,0.277,0.136,3.71E-31,COVID-19 Severe/Late stage/Vent,ENSG00000101158,,,ENSG00000101158,NELFCD
1.18E-35,0.547179854,0.33,0.171,3.93E-31,COVID-19 Severe/Late stage/Vent,ENSG00000149182,,,ENSG00000149182,ARFGAP2
1.20E-35,0.535061212,0.441,0.246,3.98E-31,COVID-19 Severe/Late stage/Vent,ENSG00000114861,,,ENSG00000114861,FOXP1
1.42E-35,0.53499203,0.573,0.331,4.72E-31,COVID-19 Severe/Late stage/Vent,ENSG00000115310,,,ENSG00000115310,RTN4
1.43E-35,0.556096151,0.259,0.124,4.75E-31,COVID-19 Severe/Late stage/Vent,ENSG00000025796,,,ENSG00000025796,SEC63
1.65E-35,0.54425363,0.315,0.164,5.48E-31,COVID-19 Severe/Late stage/Vent,ENSG00000129292,,,ENSG00000129292,PHF20L1
1.81E-35,0.548363776,0.32,0.164,6.00E-31,COVID-19 Severe/Late stage/Vent,ENSG00000157191,,,ENSG00000157191,NECAP2
1.88E-35,0.553697395,0.271,0.132,6.26E-31,COVID-19 Severe/Late stage/Vent,ENSG00000143368,,,ENSG00000143368,SF3B4
2.38E-35,0.526442377,0.65,0.385,7.91E-31,COVID-19 Severe/Late stage/Vent,ENSG00000185651,,,ENSG00000185651,UBE2L3
2.45E-35,0.446333236,0.903,0.61,8.14E-31,COVID-19 Severe/Late stage/Vent,ENSG00000189043,,,ENSG00000189043,NDUFA4
2.46E-35,0.512000878,0.76,0.47,8.19E-31,COVID-19 Severe/Late stage/Vent,ENSG00000197971,,,ENSG00000197971,MBP
2.49E-35,0.539224759,0.408,0.22,8.27E-31,COVID-19 Severe/Late stage/Vent,ENSG00000177556,,,ENSG00000177556,ATOX1
2.52E-35,0.549795258,0.272,0.134,8.36E-31,COVID-19 Severe/Late stage/Vent,ENSG00000172262,,,ENSG00000172262,ZNF131
2.65E-35,0.546559395,0.301,0.155,8.80E-31,COVID-19 Severe/Late stage/Vent,ENSG00000116580,,,ENSG00000116580,GON4L
3.08E-35,0.530283036,0.587,0.34,1.02E-30,COVID-19 Severe/Late stage/Vent,ENSG00000106400,,,ENSG00000106400,ZNHIT1
3.31E-35,0.532143471,0.427,0.238,1.10E-30,COVID-19 Severe/Late stage/Vent,ENSG00000014641,,,ENSG00000014641,MDH1
3.42E-35,0.524070793,0.727,0.437,1.14E-30,COVID-19 Severe/Late stage/Vent,ENSG00000168653,,,ENSG00000168653,NDUFS5
3.47E-35,0.540933351,0.32,0.164,1.15E-30,COVID-19 Severe/Late stage/Vent,ENSG00000128989,,,ENSG00000128989,ARPP19
3.48E-35,0.542903524,0.333,0.173,1.16E-30,COVID-19 Severe/Late stage/Vent,ENSG00000114850,,,ENSG00000114850,SSR3
4.50E-35,0.528137248,0.411,0.228,1.49E-30,COVID-19 Severe/Late stage/Vent,ENSG00000167315,,,ENSG00000167315,ACAA2
4.53E-35,0.555858582,0.254,0.122,1.51E-30,COVID-19 Severe/Late stage/Vent,ENSG00000144021,,,ENSG00000144021,CIAO1
4.56E-35,0.533982927,0.363,0.198,1.52E-30,COVID-19 Severe/Late stage/Vent,ENSG00000123200,,,ENSG00000123200,ZC3H13
4.83E-35,0.533365436,0.375,0.2,1.60E-30,COVID-19 Severe/Late stage/Vent,ENSG00000105185,,,ENSG00000105185,PDCD5
4.98E-35,0.541657839,0.323,0.166,1.65E-30,COVID-19 Severe/Late stage/Vent,ENSG00000125445,,,ENSG00000125445,MRPS7
5.01E-35,0.550127536,0.291,0.146,1.66E-30,COVID-19 Severe/Late stage/Vent,ENSG00000170248,,,ENSG00000170248,PDCD6IP
5.20E-35,0.549986606,0.269,0.13,1.73E-30,COVID-19 Severe/Late stage/Vent,ENSG00000185658,,,ENSG00000185658,BRWD1
5.21E-35,0.517350023,0.474,0.277,1.73E-30,COVID-19 Severe/Late stage/Vent,ENSG00000188404,,,ENSG00000188404,SELL
5.58E-35,0.521516144,0.574,0.337,1.86E-30,COVID-19 Severe/Late stage/Vent,ENSG00000122694,,,ENSG00000122694,GLIPR2
6.44E-35,0.544627477,0.286,0.144,2.14E-30,COVID-19 Severe/Late stage/Vent,ENSG00000101161,,,ENSG00000101161,PRPF6
6.50E-35,0.545166239,0.298,0.152,2.16E-30,COVID-19 Severe/Late stage/Vent,ENSG00000117713,,,ENSG00000117713,ARID1A
6.55E-35,0.545519374,0.277,0.139,2.18E-30,COVID-19 Severe/Late stage/Vent,ENSG00000182831,,,ENSG00000182831,C16orf72
6.61E-35,0.535045217,0.425,0.234,2.19E-30,COVID-19 Severe/Late stage/Vent,ENSG00000143621,,,ENSG00000143621,ILF2
6.66E-35,0.54747506,0.261,0.125,2.21E-30,COVID-19 Severe/Late stage/Vent,ENSG00000102172,,,ENSG00000102172,SMS
7.89E-35,0.542535293,0.309,0.157,2.62E-30,COVID-19 Severe/Late stage/Vent,ENSG00000143436,,,ENSG00000143436,MRPL9
9.98E-35,0.542388416,0.292,0.144,3.32E-30,COVID-19 Severe/Late stage/Vent,ENSG00000197345,,,ENSG00000197345,MRPL21
1.05E-34,0.550699585,0.252,0.121,3.48E-30,COVID-19 Severe/Late stage/Vent,ENSG00000089597,,,ENSG00000089597,GANAB
1.09E-34,0.531829114,0.429,0.233,3.63E-30,COVID-19 Severe/Late stage/Vent,ENSG00000162585,,,ENSG00000162585,FAAP20
1.15E-34,0.384303638,0.912,0.656,3.83E-30,COVID-19 Severe/Late stage/Vent,ENSG00000197540,,,ENSG00000197540,GZMM
1.19E-34,0.554119318,0.25,0.12,3.95E-30,COVID-19 Severe/Late stage/Vent,ENSG00000074370,,,ENSG00000074370,ATP2A3
1.68E-34,0.532018979,0.427,0.236,5.58E-30,COVID-19 Severe/Late stage/Vent,ENSG00000111481,,,ENSG00000111481,COPZ1
1.81E-34,0.529882526,0.447,0.249,6.00E-30,COVID-19 Severe/Late stage/Vent,ENSG00000125826,,,ENSG00000125826,RBCK1
2.35E-34,0.541698685,0.278,0.137,7.82E-30,COVID-19 Severe/Late stage/Vent,ENSG00000151092,,,ENSG00000151092,NGLY1
2.40E-34,0.545475855,0.259,0.125,7.96E-30,COVID-19 Severe/Late stage/Vent,ENSG00000133318,,,ENSG00000133318,RTN3
2.41E-34,0.528670209,0.476,0.27,8.00E-30,COVID-19 Severe/Late stage/Vent,ENSG00000131370,,,ENSG00000131370,SH3BP5
2.76E-34,0.541699364,0.293,0.147,9.17E-30,COVID-19 Severe/Late stage/Vent,ENSG00000092108,,,ENSG00000092108,SCFD1
2.82E-34,0.53481425,0.422,0.229,9.38E-30,COVID-19 Severe/Late stage/Vent,ENSG00000136146,,,ENSG00000136146,MED4
2.95E-34,0.548542491,0.254,0.121,9.79E-30,COVID-19 Severe/Late stage/Vent,ENSG00000133818,,,ENSG00000133818,RRAS2
3.24E-34,0.51785514,0.746,0.453,1.08E-29,COVID-19 Severe/Late stage/Vent,ENSG00000166136,,,ENSG00000166136,NDUFB8
3.31E-34,0.522274907,0.758,0.459,1.10E-29,COVID-19 Severe/Late stage/Vent,ENSG00000105583,,,ENSG00000105583,WDR83OS
4.73E-34,0.536892625,0.272,0.133,1.57E-29,COVID-19 Severe/Late stage/Vent,ENSG00000132356,,,ENSG00000132356,PRKAA1
5.84E-34,0.527090122,0.464,0.259,1.94E-29,COVID-19 Severe/Late stage/Vent,ENSG00000070423,,,ENSG00000070423,RNF126
5.93E-34,0.524799465,0.485,0.275,1.97E-29,COVID-19 Severe/Late stage/Vent,ENSG00000129625,,,ENSG00000129625,REEP5
6.11E-34,0.540543569,0.297,0.148,2.03E-29,COVID-19 Severe/Late stage/Vent,ENSG00000118564,,,ENSG00000118564,FBXL5
6.74E-34,0.533426097,0.342,0.181,2.24E-29,COVID-19 Severe/Late stage/Vent,ENSG00000136986,,,ENSG00000136986,DERL1
8.24E-34,0.540883815,0.295,0.15,2.74E-29,COVID-19 Severe/Late stage/Vent,ENSG00000004700,,,ENSG00000004700,RECQL
1.01E-33,0.520898524,0.665,0.399,3.35E-29,COVID-19 Severe/Late stage/Vent,ENSG00000111716,,,ENSG00000111716,LDHB
1.01E-33,0.535768533,0.291,0.146,3.37E-29,COVID-19 Severe/Late stage/Vent,ENSG00000105755,,,ENSG00000105755,ETHE1
1.02E-33,0.541911936,0.254,0.124,3.38E-29,COVID-19 Severe/Late stage/Vent,ENSG00000166037,,,ENSG00000166037,CEP57
1.02E-33,0.535898028,0.395,0.207,3.40E-29,COVID-19 Severe/Late stage/Vent,ENSG00000101421,,,ENSG00000101421,CHMP4B
